time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
29.0,0.9999999998441818,1.7653232576748918e-05,0.0,0.0,2.4349286314021822e-06,0.0,0.0,0.0,0.0,0.0
30.0,0.9999999998215521,1.889168765630699e-05,0.0,0.0,2.51889168765743e-06,0.0,0.0,0.0,0.0,0.0
31.0,0.9999999997965427,2.017212426395519e-05,0.0,0.0,2.6028547439126775e-06,0.0,0.0,0.0,0.0,0.0
32.0,0.9999999997689923,2.149454239968826e-05,0.0,0.0,2.686817800167925e-06,0.0,0.0,0.0,0.0,0.0
33.0,0.9999999997387344,2.285894206350042e-05,0.0,0.0,2.770780856423173e-06,0.0,0.0,0.0,0.0,0.0
34.0,0.999999999705597,2.4265323255385308e-05,0.0,0.0,2.8547439126784205e-06,0.0,0.0,0.0,0.0,0.0
35.0,0.9999999996694032,2.5713685975335972e-05,0.0,0.0,2.938706968933668e-06,0.0,0.0,0.0,0.0,0.0
36.0,0.9999999996299704,2.7204030223344805e-05,0.0,0.0,3.0226700251889158e-06,0.0,0.0,0.0,0.0,0.0
37.0,0.9999999995871109,2.873635599940353e-05,0.0,0.0,3.1066330814441634e-06,0.0,0.0,0.0,0.0,0.0
38.0,0.9999999995406319,3.031066330350315e-05,0.0,0.0,3.190596137699411e-06,0.0,0.0,0.0,0.0,0.0
39.0,0.9999999994903349,3.19269521356339e-05,0.0,0.0,3.2745591939546587e-06,0.0,0.0,0.0,0.0,0.0
40.0,0.9999999994360165,3.358522249578522e-05,0.0,0.0,3.3585222502099063e-06,0.0,0.0,0.0,0.0,0.0
41.0,0.9999999993774678,3.528547438394571e-05,0.0,0.0,3.442485306465154e-06,0.0,0.0,0.0,0.0,0.0
42.0,0.9999999993144746,3.702770780010307e-05,0.0,0.0,3.5264483627204016e-06,0.0,0.0,0.0,0.0,0.0
43.0,0.9999999992468175,3.8811922744244076e-05,0.0,0.0,3.6104114189756493e-06,0.0,0.0,0.0,0.0,0.0
44.0,0.9999999991742717,4.063811921635452e-05,0.0,0.0,3.694374475230897e-06,0.0,0.0,0.0,0.0,0.0
45.0,0.9999999990966074,4.250629721641917e-05,0.0,0.0,3.7783375314861446e-06,0.0,0.0,0.0,0.0,0.0
46.0,0.9999999990135893,4.441645674442172e-05,0.0,0.0,3.862300587741393e-06,0.0,0.0,0.0,0.0,0.0
47.0,0.9999999989249767,4.636859780034474e-05,0.0,0.0,3.94626364399664e-06,0.0,0.0,0.0,0.0,0.0
