time,q0,q1,q2,q3,omega_x,omega_y,omega_z,Total_torque_x,Total_torque_y,Total_torque_z
622.0,-0.32379803729482437,-0.6118654742578649,0.7216465956861772,-0.00128972468716317,-0.0008913418654283885,0.006146938436342819,-0.06436725627746423,0.02720592896007374,-0.1190730267590247,0.25
623.0,-0.3261514730588022,-0.6345944739873667,0.7006124674767024,0.0075657532657059014,-0.0008837070431170007,0.006101149890036593,-0.06422623887542647,0.027029270314050932,-0.11843323067149682,0.25
624.0,-0.3281475953357407,-0.6566147775701163,0.6789014341281059,0.01640220383724724,-0.0008760739177356125,0.006055505890639091,-0.06408525306195023,0.0268432506065234,-0.11779193928498424,0.25
625.0,-0.3297869430397161,-0.6779078778369799,0.6565408526918928,0.025210912591252573,-0.0008684512137682427,0.006010008094376482,-0.06394429852422281,0.026657459610896495,-0.1171416520470375,0.25
626.0,-0.33107045263042234,-0.6984562593572302,0.6335584784199682,0.033983283860854724,-0.0008608396104748935,0.005964662322721952,-0.06380337493952937,0.02647462437947145,-0.11650979772840117,0.24999999999999983
627.0,-0.3319994473665197,-0.7182434045017647,0.6099824278339572,0.04271084840916946,-0.0008532374907513306,0.005919459510957116,-0.06366248198842733,0.026295456299995565,-0.11586758664111477,0.25
628.0,-0.33257562922210837,-0.7372537976723805,0.5858411411507891,0.05138527026602481,-0.0008456426344018914,0.005874406165012822,-0.06352161935771755,0.02610723520476132,-0.11522382439767935,0.24999999999999994
629.0,-0.3328010743940623,-0.7554729272421195,0.5611633440200886,0.059998353432180664,-0.0008380635089824912,0.005829504079283426,-0.06338078672793236,0.02592558106322367,-0.1145808302167033,0.24999999999999992
630.0,-0.3326782236168792,-0.7728872871259787,0.5359780111277573,0.0685420492668293,-0.0008304954673148917,0.005784753828403387,-0.06323998377699719,0.025740733111008995,-0.11393924526787033,0.25
631.0,-0.3322098724324881,-0.7894843773477754,0.5103143298813485,0.0770084625215658,-0.0008229420558846349,0.005740155625652819,-0.06309921018579154,0.02555506997525328,-0.11329996008546889,0.25
632.0,-0.3313991634017956,-0.8052527024710876,0.4842016643074752,0.0853898585399416,-0.000815404821308847,0.005695709252125369,-0.06295846563178081,0.0253670575427429,-0.11265899731091152,0.24999999999999978
633.0,-0.33024957710513586,-0.8201817694699334,0.4576695192964799,0.09367866863900778,-0.0008078865977269686,0.005651416688717789,-0.06281774978965743,0.02518675914841075,-0.1120168677235994,0.24999999999999972
634.0,-0.3287649215303721,-0.8342620849876934,0.4307475055043242,0.10186749444703755,-0.0008003817715464283,0.005607279607915101,-0.0626770623385097,0.025002001793269293,-0.11137453517600485,0.25
635.0,-0.3269493226688589,-0.8474851506757681,0.40346530483964993,0.10994911359848851,-0.0007928949506146488,0.005563299146558443,-0.06253640296010439,0.024818707180079065,-0.11073661982063103,0.2499999999999999
636.0,-0.32480721545083435,-0.8598434570820654,0.3758526366051003,0.11791648596032767,-0.0007854257677721284,0.005519473977138466,-0.0623957713339858,0.024629862227255994,-0.11009813248285324,0.25
637.0,-0.32234333402369075,-0.8713304769187165,0.3479392240449092,0.12576275829561057,-0.0007779797416010178,0.0054758055278172095,-0.062255167136676705,0.024444574497186327,-0.10945712042507676,0.24999999999999986
638.0,-0.3195627015826181,-0.8819406576174491,0.3197547613221908,0.13348126763822937,-0.0007705547457163833,0.005432296317350199,-0.06211459004301189,0.024260059008840016,-0.10881230120526739,0.25
639.0,-0.31647061897937073,-0.8916694131262483,0.2913288814512485,0.1410655445183918,-0.0007631509961414462,0.005388949537091518,-0.06197403973124171,0.024073057246836515,-0.10817870715036823,0.25
640.0,-0.3130726547446201,-0.9005131135836129,0.26269112532696853,0.14850931886435284,-0.0007557714399389307,0.005345760255412231,-0.061833515879072896,0.023887161864140367,-0.10753891626439041,0.25
641.0,-0.30937463455682146,-0.9084690747878219,0.23387091092379544,0.15580652319677243,-0.0007484160044091053,0.005302733014385443,-0.061693018163846126,0.02369655217431708,-0.10690187465048723,0.25
642.0,-0.3053826313300203,-0.9155355467088448,0.2048975028735395,0.16295129490334626,-0.0007410895063524412,0.00525986754911286,-0.0615525462601966,0.0235117431414906,-0.10627124025371817,0.25
